task_id,photo_id,photo_type,segment_num,segment_type,segment_value
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,5,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,6,Порода,Аргиллит
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,7,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,8,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,9,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,10,Порода,Аргиллит
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,11,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,12,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,13,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,14,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,15,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,16,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,17,Порода,Аргиллит
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,18,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,19,Разрушенность,Разлом
7b7993e8_950e_4218_9579_b39ddd7ec24f,1006724,ДС,20,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,0,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,1,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,2,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,3,Порода,Аргиллит
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,4,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,5,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,6,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,7,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,8,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,9,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,10,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,11,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,12,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,13,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,14,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,15,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,16,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,17,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,18,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,19,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,20,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,21,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,22,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,23,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,24,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,25,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,26,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,27,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,28,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,29,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,30,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,31,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,32,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,33,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,34,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,35,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,36,Разрушенность,Разлом
e602e0f6_7a65_4d88_8e82_47a79202e734,1006742,ДС,37,Разрушенность,Разлом
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,0,Разрушенность,Разлом
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,1,Разрушенность,Разлом
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,2,Порода,Аргиллит
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,3,Разрушенность,Разлом
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,4,Разрушенность,Разлом
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,5,Порода,Аргиллит
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,6,Разрушенность,Разлом
b3f011c9_98cc_427a_ba2b_48dc287ebffd,1007058,ДС,7,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,0,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,1,Порода,Переслаивание пород
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,2,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,3,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,4,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,5,Порода,Аргиллит
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,6,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,7,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,8,Порода,Аргиллит
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,9,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,10,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,11,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,12,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,13,Разрушенность,Разлом
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,14,Порода,Аргиллит
b15450fe_e682_4bfe_b351_efaf246c3102,1005960,ДС,15,Разрушенность,Разлом
3b900a31_f162_425f_8d7d_7425fcfcfa14,1001498,ДС,0,Разрушенность,Разлом
3b900a31_f162_425f_8d7d_7425fcfcfa14,1001498,ДС,1,Разрушенность,Разлом
3b900a31_f162_425f_8d7d_7425fcfcfa14,1001498,ДС,2,Разрушенность,Разлом
3b900a31_f162_425f_8d7d_7425fcfcfa14,1001498,ДС,3,Порода,Песчаник глинистый
3b900a31_f162_425f_8d7d_7425fcfcfa14,1001498,ДС,4,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,0,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,1,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,2,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,3,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,4,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,5,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,6,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,7,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,8,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,9,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,10,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,11,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,12,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,13,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,14,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,15,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,16,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,17,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,18,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,19,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,20,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,21,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,22,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,23,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,24,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,25,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,26,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,27,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,28,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,29,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,30,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,31,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,32,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,33,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,34,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,35,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,36,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,37,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,38,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,39,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,40,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,41,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,42,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,43,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,44,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,45,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,46,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,47,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,48,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,49,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,50,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,51,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,52,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,53,Порода,Аргиллит
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,54,Разрушенность,Разлом
cb99f66b_78a0_42b7_8f2f_cdde4d4c9f63,1005632,ДС,55,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,0,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,1,Порода,Аргиллит
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,2,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,3,Порода,Аргиллит
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,4,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,5,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,6,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,7,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,8,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,9,Разрушенность,Разлом
eaea9523_525d_4e34_be24_ef418aa06c57,1006740,ДС,10,Разрушенность,Разлом
6a3988f8_264a_43d4_b99c_fbf691eb9bc2,1017266,ДС,0,Разрушенность,Разлом
6a3988f8_264a_43d4_b99c_fbf691eb9bc2,1017266,ДС,1,Порода,Переслаивание пород
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,0,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,1,Порода,Переслаивание пород
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,2,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,3,Порода,Переслаивание пород
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,4,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,5,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,6,Порода,Переслаивание пород
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,7,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,8,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,9,Порода,Переслаивание пород
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,10,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,11,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,12,Разрушенность,Разлом
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,13,Порода,Переслаивание пород
3ee875c9_9239_430b_92a5_fa092f095711,1010140,ДС,14,Разрушенность,Разлом
5d66cad7_4fd3_48aa_adda_58e253e52f51,1008232,ДС,0,Порода,Песчаник
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,0,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,1,Порода,Аргиллит
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,2,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,3,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,4,Порода,Аргиллит
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,5,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,6,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,7,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,8,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,9,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,10,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,11,Разрушенность,Разлом
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,12,Порода,Аргиллит
f7537899_aff7_4c38_95de_91535fa2821f,1005762,ДС,13,Разрушенность,Разлом
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,0,Разрушенность,Разлом
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,1,Разрушенность,Разлом
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,2,Разрушенность,Разлом
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,3,Разрушенность,Разлом
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,4,Порода,Переслаивание пород
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,5,Разрушенность,Разлом
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,6,Разрушенность,Разлом
761205d8_d55a_4cbc_bdc7_c154fe8513b1,1006932,ДС,7,Разрушенность,Разлом
8493c37f_ee4b_4c80_a644_36c7eb09ede5,1000222,ДС,0,Разрушенность,Разлом
8493c37f_ee4b_4c80_a644_36c7eb09ede5,1000222,ДС,1,Разрушенность,Разлом
8493c37f_ee4b_4c80_a644_36c7eb09ede5,1000222,ДС,2,Разрушенность,Разлом
8493c37f_ee4b_4c80_a644_36c7eb09ede5,1000222,ДС,3,Порода,Переслаивание пород
8493c37f_ee4b_4c80_a644_36c7eb09ede5,1000222,ДС,4,Разрушенность,Разлом
8493c37f_ee4b_4c80_a644_36c7eb09ede5,1000222,ДС,5,Разрушенность,Разлом
8493c37f_ee4b_4c80_a644_36c7eb09ede5,1000222,ДС,6,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,0,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,1,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,2,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,3,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,4,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,5,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,6,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,7,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,8,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,9,Порода,Аргиллит
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,10,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,11,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,12,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,13,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,14,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,15,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,16,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,17,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,18,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,19,Порода,Аргиллит
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,20,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,21,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,22,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,23,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,24,Порода,Алевролит глинистый
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,25,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,26,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,27,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,28,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,29,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,30,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,31,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,32,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,33,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,34,Порода,Аргиллит
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,35,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,36,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,37,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,38,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,39,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,40,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,41,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,42,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,43,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,44,Разрушенность,Разлом
392663a6_a751_4373_9ee9_8578c673942d,1017298,ДС,45,Разрушенность,Разлом
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,0,Разрушенность,Разлом
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,1,Разрушенность,Разлом
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,2,Разрушенность,Разлом
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,3,Порода,Песчаник
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,4,Разрушенность,Разлом
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,5,Разрушенность,Разлом
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,6,Разрушенность,Разлом
78101f19_b2ca_4371_b4fd_a31aec2c276b,1003268,ДС,7,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,0,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,1,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,2,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,3,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,4,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,5,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,6,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,7,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,8,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,9,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,10,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,11,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,12,Порода,Переслаивание пород
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,13,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,14,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,15,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,16,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,17,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,18,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,19,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,20,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,21,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,22,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,23,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,24,Разрушенность,Разлом
8298fe1b_fbda_49ff_8674_434f45fc68c8,1017244,ДС,25,Разрушенность,Разлом
531f9b61_c541_41f0_93c4_2a4423c0bb5e,1005542,ДС,0,Разрушенность,Разлом
531f9b61_c541_41f0_93c4_2a4423c0bb5e,1005542,ДС,1,Разрушенность,Разлом
531f9b61_c541_41f0_93c4_2a4423c0bb5e,1005542,ДС,2,Порода,Песчаник
531f9b61_c541_41f0_93c4_2a4423c0bb5e,1005542,ДС,3,Разрушенность,Разлом
531f9b61_c541_41f0_93c4_2a4423c0bb5e,1005542,ДС,4,Разрушенность,Разлом
531f9b61_c541_41f0_93c4_2a4423c0bb5e,1005542,ДС,5,Разрушенность,Разлом
531f9b61_c541_41f0_93c4_2a4423c0bb5e,1005542,ДС,6,Разрушенность,Разлом
eeeb6c50_97fb_4fcd_b0ac_2fcef896e001,1003068,ДС,0,Разрушенность,Разлом
eeeb6c50_97fb_4fcd_b0ac_2fcef896e001,1003068,ДС,1,Разрушенность,Разлом
eeeb6c50_97fb_4fcd_b0ac_2fcef896e001,1003068,ДС,2,Порода,Переслаивание пород
